day,rainfall_mm,recharge_true_mm,sy_true,h_true_m,h_with_pumping_m,h_observed_m
472,0.0,0.07277088069786132,0.3519,0.19580300878196963,0.050082901100361316,0.0543135470929582
473,2.236474979303693,0.06775425846406058,0.3519,0.19502140028094525,0.07613851208004922,0.07599785263355265
474,1.575313097617347,0.06308346822233304,0.3519,0.19271647664481936,0.0956479166376351,0.07419104080197253
475,0.0,0.05873466927645579,0.3519,0.1921929550868838,-0.12032961032633545,-0.10461772567109101
476,0.0,0.054685664441533395,0.3519,0.19202249705996866,-0.2026536670707663,-0.23396874329481665
477,0.0,0.05090018826827524,0.3519,0.19138174056233678,-0.14345803901807136,-0.14775509805404052
478,1.569722479222545,0.04739127077651843,0.3519,0.1908553289110411,-0.09333249308077379,-0.09055535783631198
479,2.210131973256377,0.04412424830289128,0.3519,0.1906256679212718,-0.05066441599657002,-0.07564441485287089
480,0.0,0.04108244527724046,0.3519,0.189132827337343,-0.015809956004584597,0.0013248588395502747
481,0.0,0.038250335696865916,0.3519,0.18806485899969272,0.01393281135789938,0.035044046342345536
482,0.0,0.03559876005380339,0.3519,0.18774415335463923,0.03974074737781867,0.012012330314349638
483,0.0,0.03314468048971071,0.3519,0.1879084799027424,0.062072199474669576,0.03391542750295233
484,0.0,0.030859778349151743,0.3519,0.18745804668658506,0.08043540715116297,0.09248059682574482
485,0.0,0.02873239101081123,0.3519,0.18916131061364075,0.09811218979459746,0.09750224972677782
486,0.0,0.02675165984206879,0.3519,0.1882057927950396,0.11072374592538901,0.08649568313099937
487,0.0,0.024907474774253046,0.3519,0.1883404448908315,0.12238558780749785,0.11648105315009073
488,0.0,0.02319042269872387,0.3519,0.18873625032409388,0.13257869258593694,0.1304283589733517
489,0.0,0.021585581389722115,0.3519,0.1877246998305611,0.1398968399907777,0.13703606131562254
490,1.6939363231330666,0.020097531410242096,0.3519,0.18602690354977308,0.1452831741045172,0.1618329470803902
491,1.909552659621093,0.018712063460008914,0.3519,0.18397127758903875,0.14925415657623817,0.15693812157373155
492,0.0,0.017422105819073972,0.3519,0.18326687257847318,0.15367817021035676,0.18906744633556205
493,0.0,0.016221074272204646,0.3519,0.1835103388538908,0.15828692737575767,0.18577413721601194
494,0.0,0.015081282495100204,0.3519,0.18291055125120823,0.16140383975544015,0.17497331520130055
495,0.0,0.014041620801389619,0.3519,0.1822117112980716,0.1638702788967642,0.18541186638935364
496,0.0,0.013073630494891644,0.3519,0.18096134116263615,0.16531623538873236,0.19179262880432277
497,0.0,0.012172370749397097,0.3519,0.1806547157397583,0.16730700133555354,0.18142689807035148
498,0.0,0.011333241345521597,0.3519,0.17765020153516112,0.1662604104137544,0.14174556483427767
499,0.0,0.010551959190217897,0.3519,0.17702652963661938,0.16730571785583437,0.18449406108592076
500,3.9880504342734957,0.018000704226900317,0.35141497513497666,0.17619950897343742,0.1679016727803462,0.1693471245203431
501,0.0,0.016759785714127763,0.3519,0.1739993946798688,0.16691503651320364,0.1992912565841866
502,0.0,0.015604412674239563,0.3519,0.1753526221884824,0.16930329017025172,0.17117277390237196
503,9.099463748783135,0.06500206166698065,0.3488827691564419,0.17313278916134273,0.16796644107186195,0.17848629008637673
504,5.136304662477958,0.0781990303373092,0.3478537163403716,0.1713759196284907,0.1669629854784756,0.1735557836001407
505,0.0,0.0728082065560143,0.3493901204436496,0.16954298127779846,0.1657730180666623,0.19939752816140024
506,14.242820448555753,0.16082392420646782,0.34384912218147495,0.17001402073677094,0.1667928694024201,0.17033651576580383
507,0.0,0.149737169914583,0.34542399076643227,0.16874358231919187,0.165990950730409,0.16060015270331934
508,0.0,0.13941470564568523,0.34699369811925507,0.16900200886400013,0.16664941639125264,0.17283125238630398
509,0.0,0.1298038433700898,0.34855860004094014,0.1691462877549324,0.1671353168220498,0.15834515147046022
510,0.0,0.12083590851236076,0.3501190179951963,0.1689326285080107,0.16721343686311355,0.17045422160225082
511,0.0,0.1125058168675796,0.3516752709036301,0.16712551455041033,0.1656555690409465,
512,0.0,0.10474997858560037,0.3519,0.1659976945264544,0.1647406931227175,0.17017314443271833
513,0.0,0.09752880623584595,0.3519,0.16713849075555728,0.16606344460978614,0.20452912534639794
514,7.908333553279447,0.13142215210107752,0.3495115442994108,0.16528919311022822,0.16436964470737714,0.15625583329535964
515,0.0,0.1223622742499141,0.3510727254365358,0.16400710881164068,0.16322046588354913,0.1639599300330397
516,12.772822142254704,0.19479724228519765,0.34628371298655103,0.16337336499737573,0.162700332935687,
517,0.0,0.18136846188073413,0.34787439721749136,0.16392802478593768,0.16335212288610962,0.17680435368928504
518,0.0,0.16886542426931941,0.34945882992962607,0.16388138576752073,0.163388534838597,0.13975704217400717
519,16.41494917021109,0.2682337003744985,0.3428854721947078,0.16428724279329263,0.16386541353648215,0.15001082383729097
520,4.676624791653511,0.2636165704038272,0.3421789680840829,0.16318079600117807,0.16281970914594773,0.16202991710545228
521,0.0,0.2454435768162286,0.34380168987249105,0.1640800741484261,0.16377094468102046,0.1746939016867668
522,5.508356604531228,0.24928015781552718,0.34267215164913317,0.1645426129211936,0.16427793188381054,0.16335230767429174
523,28.267748159805837,0.44118738230365634,0.3302588712603821,0.16285279493486535,0.16262614324503807,0.1526204178167605
524,16.202292177326367,0.5200227921266385,0.3239177365677822,0.1649143306846256,0.1647202202498309,0.14738367217440343
525,0.0,0.48417386634687515,0.3256598235009557,0.1679875731234025,0.16782131122764515,0.17805636391535767
526,0.0,0.45079626586096566,0.32738522163388617,0.16786580520996866,0.16772337874580823,0.19656735060104463
527,12.929669216275615,0.5018881439298665,0.3226713310977133,0.16845908872892879,0.16833706535597892,0.17479457519870464
528,0.0,0.4672893703878341,0.32440497578290717,0.17056963184607543,0.17046507558884716,0.17422777609348997
529,0.0,0.43507574011943945,0.3261225136529669,0.16967599414489606,0.16958639331037778,0.17846385343530924
530,0.0,0.4050828279773903,0.3278250550669556,0.1681718406534834,0.1680950462616995,0.149241987929334
531,0.0,0.3771575438269955,0.3295136338388691,0.16726970501636482,0.16720387820353647,0.16097038048517334
532,0.0,0.3511573511419042,0.33118921251444006,0.16701087828972408,0.16695444537052037,0.16159591694649791
533,4.398872534550549,0.3385252810870303,0.3306590388877083,0.1666576739236973,0.1666092879923168,0.1725140970449555
534,9.027898674381515,0.36506945839260424,0.32782762427971385,0.16745552231560598,0.1674140304300862,0.16677351661809586
535,8.894628458233754,0.3886809360591933,0.3250746505186266,0.16800038295501116,0.16796479808948314,0.1436367970502844
536,3.0682260161407107,0.3624495999080493,0.32522176231051025,0.16710997047993503,0.16707944754914406,
537,0.0,0.3374633319929994,0.32689049397650677,0.16795626968275879,0.1679300850451387,0.7017782539350483
538,4.251051805470485,0.3245520654752887,0.32642724410650914,0.17002291334527117,0.17000044727780386,0.16473650499820672
539,0.0,0.30217834824010437,0.3280783332806292,0.17136410850453299,0.171344830216774,0.17932164800206887
540,0.0,0.2813470128788017,0.3297190067870686,0.1724194508942742,0.17240290571217337,0.17774613735189554
541,5.620964816992629,0.2836345859862583,0.3285503416715654,0.17243082484862485,0.1724166232527284,0.18810989557899183
542,0.0,0.26408160604856523,0.3301823824745897,0.1734155932193892,0.17340340146804908,0.143807739508959
543,0.0,0.2458765541962799,0.33180532075168784,0.17238218769267474,0.17237171980018048,0.2046319142756195
544,0.0,0.2289265080140351,0.33341978400569483,0.1730123179475073,0.1730033288205898,0.16364628219676133
545,38.172181637457705,0.5041965490744207,0.31608579146150323,0.17274660939085903,0.17273888895564088,0.19802341180164987
546,2.3086275529241926,0.4694386404984059,0.3166661970052903,0.17460890767759066,0.1746022758534967,0.1762156987443611
547,0.0,0.4370768455229232,0.3183847354280518,0.17568431370122864,0.1756786160992383,0.16788750341593026
548,0.0,0.4069459827368386,0.3200882084194202,0.17508880694702542,0.17508391118746885,0.17227485721006988
549,0.0,0.3788922578763463,0.3217776545483584,0.17561271161093892,0.1756085041712597,0.1935519630877401
550,40.1172414753276,0.6599195464323562,0.30354899358391074,0.17713036663140033,0.17712675014730783,0.1598612275647474
551,34.31395362944905,0.8735506620171198,0.2883287921001948,0.17728949420388418,0.17728638515842646,0.16978282687727914
552,6.868643810519999,0.8453437325706331,0.2868171420612201,0.17887361004753208,0.17887093679210903,0.1692273323143338
553,23.580954437499813,0.9573765338378462,0.2770053531093891,0.18015789538123997,0.18015559644068668,0.1458466285320401
554,0.0,0.8913687125092844,0.27895103746564376,0.18121762614656745,0.1812156487673658,0.20722415521164397
555,11.31041209616757,0.8986893154543834,0.27524517607528715,0.18446823700399084,0.18446653591059234,0.1960443125614423
556,0.0,0.8367361721372637,0.2771635441613558,0.18812194331563795,0.18812047964494225,0.1876941792147509
557,8.775647724854933,0.8268476860108848,0.27468914414193374,0.1910003025983564,0.19099904298671916,0.21427229711168347
558,0.0,0.7698471049291333,0.2765740676943983,0.19329799285497795,0.193296908655821,0.17416831162400165
559,0.0,0.7167759854624134,0.2784324556871295,0.1950629830313367,0.19506204964459928,0.1935930533597685
560,0.0,0.6673634414497249,0.2802661374078544,0.1969013746880207,0.19690057098539482,0.23140862771742082
561,0.0,0.6213572608690237,0.28207681603828894,0.197566489472569,0.19756579730477733,
562,6.762288064012556,0.6096060862317737,0.2805004750493985,0.19967529713247287,0.1996747009068262,0.15516569276361675
563,12.186476703873112,0.6436001007572659,0.2762290367478406,0.20189569302010518,0.20189517933827017,0.13525355329027294
564,6.9081884511798375,0.631572557729281,0.2745907288011153,0.20414870901789944,0.20414826636525596,0.18339018912337945
565,11.792357899248843,0.6607909115466426,0.27052494530726423,0.20489706780846118,0.20489668628766738,0.2261223524614492
566,45.62571032323139,0.9679677513722034,0.24969607402133462,0.20639361150461202,0.2063932826070568,0.1969443668328666
567,5.997770390691426,0.9260454482402439,0.24866021155010903,0.2090724464116796,0.2090721628214088,0.20471728152589694
568,0.0,0.8622064491708193,0.25059131477469443,0.213539798999753,0.21353955442523284,0.22570498326782545
569,45.35956168875885,1.153295868174141,0.2299881818644021,0.21609248388552166,0.21609227291526786,0.1983882268357863
570,14.056571992868372,1.1652845543919406,0.22504253814516387,0.21814453809933543,0.21814435607800528,0.22240191398756567
571,6.015487017181444,1.1099063853305413,0.2240897478292384,0.22263038456711334,0.22263022748914577,0.2384721920053535
572,8.6296602886336,1.0799782505532907,0.22181490681019825,0.22835245366295434,0.2283523180812597,0.23769258248586328
573,4.747006097304948,1.0199841165992858,0.2214513958198454,0.23276469340429695,0.2327645763518559,0.24068348563136843
574,25.127165179643704,1.1327726680472014,0.21095419956404715,0.2370862547617291,0.23708615368426564,0.22504523138521554
575,20.530163332220294,1.1997454653669415,0.20278899063062047,0.2413066411776714,0.2413065538758272,
576,0.0,1.1170383479218413,0.20484750980458138,0.24404494432032414,0.24404486889998606,0.2354922674416199
577,11.708207933707993,1.1120936943548239,0.2010494526849048,0.24646748565241547,0.24646742048203993,0.27256635949327307
578,1.5175080730163295,1.0354290463573181,0.20230841317157527,0.24952064397986948,0.24952058765381274,0.3009224424276598
579,0.0,0.9640494460877302,0.20429043789461915,0.2532642808293988,0.2532642321364026,0.23846611449051736
580,0.0,0.8975738776515219,0.2062392248334449,0.2570269719687198,0.2570269298648236,0.21353688840934876
581,0.0,0.8356976295159444,0.20815707364820288,0.2607833519750113,0.26078331556026507,0.25227451763367204
582,8.942158388106145,0.827258621867847,0.20559962376508373,0.2631537224551973,0.2631536909536389,0.2706905931002503
583,0.0,0.7702297120103967,0.20748473862108893,0.2668185218936536,0.26681849463608986,0.2878211211750971
584,0.0,0.717132216675029,0.20934330472942644,0.26891690397476503,0.26891688038396144,0.29049719065398716
585,0.0,0.66769511507276,0.21117715228696282,0.270293457606987,0.2702934371849269,0.2546144098586279
586,0.0,0.6216660698344413,0.21298798532188004,0.27295540928085515,0.2729553915977776,0.25709068477769415
587,13.013616679614152,0.6616733281285462,0.20831201364613725,0.2735949719372291,0.27359495662219513,0.29894097499640476
588,10.638515149050258,0.6792685108578601,0.20483239032704104,0.2726742691726423,0.20246255041814099,0.18061479636951386
589,3.999228489502181,0.6407102946341894,0.20465313122960704,0.2735671573643521,0.13666444298553998,0.15846907000983268
590,0.0,0.5965415079070917,0.2064514019835606,0.275424194495385,0.07869535743187989,0.07415759888781073
591,81.73329050778678,1.2069395919184707,0.16768822652562643,0.2738563966448192,0.027166241549135065,0.04249431331855804
592,0.0,1.12373653138645,0.16975009479131964,0.27932749797350676,-0.004953901300870625,0.00916939297440505
593,3.8218939207421543,1.053070472709756,0.16986568306730343,0.28421871653944464,-0.02339887102789859,-0.007865821406677036
594,0.0,0.9804747215453745,0.17185592042807613,0.28757059734766144,-0.027957948631759055,-0.011549414687886929
595,15.221656022837514,1.0140183470319155,0.16625210159017334,0.29035545442113786,0.012484054691414566,-0.007303764911812522
596,0.0,0.9441147408584138,0.16822415896060255,0.29454049657742676,0.04983200420093804,0.055782426373163836
597,19.411926183506168,1.014839621786925,0.16052561567974294,0.2981329362252484,0.08262948282960801,0.08290913105592272
598,0.0,0.9448793992147136,0.1624980553793503,0.3042241693680898,0.11444024329844295,0.12060840387139558
599,5.337446178189586,0.8990845263414916,0.16177887455342627,0.3088926236071441,0.14175869592689702,0.1664236638117094
600,5.262705368293729,0.8558281406914323,0.16107543593962514,0.31132479534524643,0.16413767386177877,0.15871550903922016
601,0.0,0.7968297276210904,0.16297385080343568,0.31422673314997157,0.1846058415008293,0.17036643304840934
602,0.0,0.7418985011496918,0.16484480005401053,0.31825005131292183,0.20409892597878684,0.1895366164550732
603,0.0,0.6907540807386802,0.1666901770943799,0.3230553656564546,0.22252774816093607,0.21631138060527808
604,0.0,0.6431354145044526,0.1685117448016321,0.32597052825154765,0.23744050412951465,0.25249271514473626
605,0.0,0.5987994467546144,0.1703111445250094,0.3284679495184409,0.2505036510862765,0.23420733857131726
606,37.856836695669344,0.8459619800675822,0.15330570716720854,0.3322022768771578,0.2635427244785676,0.2867278823805935
607,0.0,0.7876437126856422,0.15519952902355139,0.33603673160344233,0.27557143876555146,0.2813804680762016
608,3.9913832325565464,0.7415494913973155,0.15507461215297175,0.3391224863099618,0.15066386819519334,0.14614164978228714
609,2.9671428004550577,0.6904291307484889,0.15543625531811844,0.34079551351165166,0.044066771783378235,0.017433752227653546
610,0.0,0.6428328656633203,0.15725767175095012,0.3430203994564007,-0.02470183247071967,-0.019803168781017642
611,0.0,0.5985177547895937,0.15905693062834492,0.3475717781211185,-0.04211664308251502,-0.028287256640666412
612,2.3268967436855736,0.5572576044766095,0.15967211105874046,0.34817509311889366,0.007173813961382892,-0.5281415017731433
613,0.0,0.5188392605173902,0.16143153068899918,0.3499354214904813,0.051537124475245145,0.07537631590095815
614,0.0,0.48307192411690103,0.16317306665105763,0.3499914065536572,0.08887238563048373,0.12182732592834938
615,0.0,0.4497702884652526,0.16489795179529027,0.35133041338154036,0.12283234985830883,0.12960239579650734
616,0.0,0.4187486103163465,0.16660732610044843,0.35318897598371113,0.15323575872424025,0.16307137669155677
617,1.8494123166881677,0.38987572361956435,0.1673775578039141,0.3536927683205587,0.17871771411744747,0.22699161404920912
618,5.464513678398088,0.3833927514454445,0.16633699734043778,0.35498397073762483,0.20186614427276356,0.2265039578697875
619,0.0,0.35693366265523324,0.16801546417176538,0.35623481037809124,0.22224330585494845,0.20428816187628182
620,0.0,0.33232764812171933,0.16968162799582626,0.35702507072814404,0.2397702595819087,0.23943735585896023
621,0.0,0.30941790383270845,0.17133633694774258,0.35891472979325334,0.25630560340344155,0.253166982051097
622,5.205866762873726,0.306341153678931,0.17038657414314518,0.35970490311215964,0.26991174838480897,0.266894212462906
623,0.0,0.2852228460820428,0.17202918556618618,0.3593993374123528,0.2808210784141317,0.23353572205890855
624,0.0,0.2655603759082394,0.17366196575414028,0.35857950820398016,0.28981513042330287,0.3049552272345578
625,20.82053382737903,0.3947192087219698,0.16494905844481172,0.3574704841491346,0.2972940309212398,0.28455930857997835
626,0.0,0.3675083636752495,0.16663281262664936,0.3585519755942831,0.30589067006312737,0.3091636993526816
627,0.0,0.3421606725558664,0.1683038929629273,0.3586409920742533,0.3125560939156337,0.30983330704079376
628,0.0,0.31857306689526294,0.16996317949637496,0.36160994736850516,0.3212800023648683,0.3387019099052288
629,0.0,0.296586266339975,0.17161147262954496,0.3635187104253129,0.3282248937370696,0.32230871993151683
630,2.013042315367421,0.27614043356053475,0.17224302168864153,0.3632148355243343,0.3323281269096949,
631,0.0,0.2571040796595455,0.17387157372847128,0.3626728325378696,0.3356427945021055,0.34629124410329043
632,5.891889026205322,0.2632758960560661,0.17255726716339664,0.36402834598437517,0.3403733044751857,0.36847101817199
633,4.1551833769846915,0.25468125560512045,0.17210701610270684,0.3618505750342771,0.3411490273545719,0.3347528136868371
634,2.588334521017706,0.2371242377822142,0.1724314109610891,0.3610695553722392,0.3429526519030608,0.3703516124595854
635,0.0,0.22077106885948705,0.17404179649551887,0.3615901446046966,0.34573511011109465,
636,0.0,0.20548641796076514,0.17564453970449928,0.36013859085232347,0.3462629679266266,0.335608378221005
637,0.0,0.19128663281814237,0.17724018302090833,0.35903096719030547,0.3468875790703826,
638,0.0,0.17809986407188244,0.17882923295294428,0.3579639221208515,0.3473364649680759,0.3309639382570055
639,0.0,0.16582215450767548,0.18041214403019812,0.35783083242928065,0.3485300183916237,0.3688109823739181
640,1.6157664353129693,0.15436517186269325,0.18118144339847297,0.3570983348225183,0.3489585170434043,0.3389947977076374
641,0.0,0.14372366600396838,0.18275330523147496,0.3565669227327665,0.34944314207179294,0.3584475149846368
642,0.0,0.13381575597890735,0.18432021310946442,0.35616580722952806,0.3499312079906753,0.3252482418851258
643,0.0,0.12459086972991668,0.1858825085443294,0.35514091252215585,0.34968448107323147,0.33293262864814804
644,0.0,0.11600192149647802,0.18744050950507762,0.3551460409338643,0.3503706268653736,0.3716716728793669
645,0.0,0.10800507147951866,0.18899451204081738,0.35326022513048266,0.3490808096458792,0.3528431466841711
646,0.0,0.10055588654414135,0.19054478998408944,0.3506292745075873,0.34697145515006156,0.3477373154793882
647,7.340027613304897,0.12952221352559445,0.1884395372841998,0.34762698467459385,0.3444256493570437,0.33562948451635527
648,0.0,0.12057807688600855,0.18999982632264278,0.3449551809379192,0.34215334762150007,0.3510829610960566
649,0.0,0.11226558309970788,0.19155595911419263,0.3433145113410793,0.34086231266411265,0.31291692711215663
650,0.0,0.10452630586590697,0.19310822226712557,0.3432140576725651,0.3410678524184042,0.31866914753187675
651,0.0,0.0973173194198468,0.1946568809268355,0.3422134377008072,0.3403350332567169,0.33717922595012223
652,0.0,0.09060853393238685,0.1962021851938017,0.34040376677124734,0.33875973871088766,0.3220741180873164
653,1.7844800575409963,0.08436223346799436,0.1968521262817652,0.33809370439729874,0.33665480105237616,0.32264292568626496
654,0.0,0.07853976144204321,0.19839139616248624,0.3363029065980553,0.3350435280010708,0.3336134628401018
655,0.0,0.07312544860551957,0.199927958886789,0.33461360858064737,0.3335113504875083,0.3307609238485793
656,1.4059685660163364,0.0680843834457587,0.2007590167955037,0.3327412001382971,0.33177645500056296,0.3273263209878133
657,3.179897186158435,0.06487949370253296,0.20070150794927574,0.32998408468877305,0.3291396924612031,0.36244520484257947
658,0.0,0.06031597563731772,0.2022316659370944,0.328181620052764,0.32744256261076765,
659,0.0,0.056157959937441146,0.20375974491706314,0.32785609997120013,0.3272092336906305,0.3518039240612083
660,0.0,0.0522865862818611,0.20528588821020408,0.3243178192372502,0.32375164096961073,0.3231884009423074
661,1.4038803493528191,0.04868209436482381,0.2061082890827101,0.32271032278656075,0.32221476505827,0.3121210793018078
662,0.0,0.045326086101126414,0.20763095212576066,0.3192116195014974,0.318777871287006,0.2896998877379796
663,0.0,0.042105498396383896,0.20915200487495886,0.318016910215025,0.19187070782732593,0.18490795973237986
664,2.483879478541874,0.03912192824908305,0.20942962609981247,0.31588065157203454,0.09771429203805251,0.055995181701916794
665,0.0,0.0364149723557866,0.21094783358599037,0.312402362909819,0.06057839939220165,0.04890357305057713
666,0.0,0.033851431794292744,0.21246475930188752,0.3111136787714989,0.11613955256319065,0.13142433127186456
667,0.0,0.03151780818335533,0.2139805182059792,0.31153484300930584,0.16057359858839113,0.19300420347399694
668,0.0,0.02932357898394286,0.21549517999547116,0.31023335321412093,0.19334704969269764,0.2126591880263797
669,0.0,0.027302092959660303,0.21700883104195098,0.3099800532676456,0.21947502351794293,0.20224301467230651
670,0.0,0.025405034808132686,0.21852153355935505,0.3084844595757175,0.2384044479927122,0.24825681844875946
671,0.0,0.023653682326937472,0.22003336040051852,0.30490070517436324,0.2506344837435079,0.23485120324235859
672,0.0,0.022023063217554317,0.22154437193212728,0.30397418557579414,0.2619517919075513,0.27841126770931324
673,1.1691509524770978,0.020504854456933543,0.2224700488831172,0.30213544234939427,0.2695930233939996,0.2673657997302968
674,2.4193825590413107,0.019091306788098967,0.2227699032569906,0.29925484926625806,0.27405261539854747,0.29121661768768875
675,3.2672710403171927,0.01997716264613045,0.22264625631815504,0.298629111362023,0.27911040536413895,0.3305683168087998
676,0.0,0.018576249191536765,0.22415554444275082,0.29751254939155963,0.2823947442032346,0.300845230269882
677,0.0,0.017285553094376335,0.225664187219298,0.29558244914179005,0.28387248564119877,
678,0.0,0.01607121036092393,0.22717222282447846,0.2950492048872874,0.2859782046294484,0.28952705088907293
679,0.0,0.014853135266432083,0.2286796493921117,0.2927726315052973,0.28574527627963586,0.2791509218660093
680,0.0,0.013821453363078643,0.23018656011879324,0.2920171524008673,0.286572495506882,0.31324658329108207
681,0.0,0.012868640787777516,0.23169299443918712,0.28967665074110094,0.2854577781440736,0.3199449092494173
682,0.0,0.011872029825938542,0.2331989304541001,0.2888177640267842,0.28554830668377434,0.2744480147926356
683,0.0,0.011025028244790517,0.2347044429682225,0.28632383671439915,0.2837897867820304,0.28532242609395164
684,4.417428440053776,0.021986492292510765,0.23400672199434186,0.28642837982647884,0.2844640129243498,0.255773422348541
685,1.3673282674846818,0.020456254194699732,0.23483328598769687,0.2853445020970902,0.2838214783330126,0.27982056078065876
686,0.0,0.01904154157619669,0.23634280675848496,0.2854377643902584,0.2842566902834228,0.302023334853468
687,0.0,0.0176716806992142,0.23785164259883457,0.28326869705902274,0.28235259262548557,0.28062489587742073
688,0.0,0.016408135646608056,0.23935984666665788,0.2814505482731121,0.2807397890483821,0.26935538589674796
689,0.0,0.015277004384891562,0.24086748516885031,0.28095151040612043,0.28039991134272574,0.25225511329857
690,1.4547623358612296,0.014201342910527116,0.24164720467237497,0.2768664606399271,0.27643824403623796,0.2838033340345943
691,0.0,0.013222341805805395,0.24315381584327786,0.27447410639244185,0.2741415542391545,0.29009236751246303
692,0.0,0.01231083031590988,0.2446599712584358,0.2741892913211139,0.1920848004774809,0.20401481413299624
693,0.0,0.011462155894395606,0.246165702336383,0.2733337723105401,-0.03796912784050985,-0.0328628138615196
694,0.0,0.01067198672843682,0.2476710383297472,0.2729924355569961,-0.2446881153281034,-0.27016942231487673
695,0.0,0.009920931509808979,0.24917599879550212,0.27136080185291883,-0.4129972511104368,-0.3777610782948131
696,0.0,0.009237010068775975,0.2506806173005365,0.2706078121815845,-0.5271869474984784,-0.5283176747903382
697,0.0,0.008600236270788604,0.2521849174186719,0.2685607765739425,-0.5804136483384676,-0.5833095773386743
698,0.0,0.008007359888391798,0.25368892109861607,0.26588011522047855,-0.46140335319811365,-0.4467447821973991
699,0.0,0.007455354755776561,0.255192648775994,0.2628874833662822,-0.3164873285943929,-0.3597510532984908
700,0.0,0.006915522102020644,0.256696106537045,0.2610505509925229,-0.20337020587366136,-0.20465955062031166
701,0.4267333191341813,0.006419042704636403,0.25798594939883024,0.259223297317644,-0.11532275535695075,-0.11805854741654784
702,0.0,0.005973949134979145,0.25948893637339776,0.2573226847989737,-0.046524901397766244,-0.03907923875886997
703,0.0,0.005562121687424126,0.26099171743424143,0.2525102883841025,0.004623999610926244,0.03156719656641806
704,0.0,0.004975190205177208,0.262494205029344,0.24927044482950647,0.04595835667071846,0.0554023592500004
705,2.10028263447744,0.004632214421988517,0.2629463798193163,0.2475104136401285,0.07992365994157105,0.043281691925017705
706,0.0,0.004310758166686079,0.2644485351983996,0.2465774947737683,0.10779867894464087,0.10101714388450062
707,0.24938724674857818,0.0040135864813065575,0.265825848368266,0.244782115609034,0.12937052640258828,0.13348116036444543
708,0.0,0.003705312860876965,0.26732770102469644,0.24269640638672646,0.1463460513277311,0.1492893961111709
709,0.0,0.003449878891921171,0.2688294259641424,0.2391883115862092,0.1584698633721085,0.13284460533655382
710,0.0,0.0031696355222488887,0.2703310107819035,0.24002670203328652,0.17219199836722063,0.13891682756925283
711,0.0,0.002951129659993662,0.2718324863467335,0.23773718226000656,0.1805704746248629,0.19155069220919332
712,0.0,0.0027416456148288545,0.27333385716954095,0.23824274941383142,0.18994698913111369,0.1968176909920242
713,0.0,0.0025467959927321176,0.2748351305675373,0.23862225197531878,0.1977317199360189,0.19730569858036948
714,0.0,0.0023712269563322323,0.27633631618101545,0.23771233641325976,0.20302515053072578,0.16851671085871683
715,0.0,0.002207761161271797,0.27783742006159606,0.23595974627194746,0.20648542682784138,0.24196643417027866
716,0.0,0.002055564243736301,0.279338447843718,0.23492010930579701,0.20983860033154292,0.15183392542807528
717,0.0,0.0019138593586333179,0.28083940477339725,0.23259982547236827,0.21122927283420317,0.20394732717312403
718,0.0,0.0017819232144116951,0.28234029573500447,0.23170437125384005,0.21347562803130607,0.2552986566357889
719,0.7441543420683883,0.0015689913074607613,0.28346900305962397,0.23055511280612723,0.21499144079103633,0.21184292341881658
720,1.3975007624722782,0.0014608294080558654,0.28427098309309184,0.2299398404760924,0.21664064799406282,0.221282052297568
721,0.0,0.001357561557571603,0.28577166187387065,0.2297457169845504,0.21837345075336845,0.19479052196349944
722,0.0,0.0012639750374119393,0.28727229386138936,0.23033457739851063,0.22060409409905876,0.2477768946216471
723,0.0,0.0011768401118092563,0.28877288228144526,0.22879898859674455,0.220468888170119,0.1946164299552796
724,5.658994513497831,0.02309902733526682,0.287454934538364,0.22870245738531866,0.2215679780156572,0.2266563614805363
725,0.0,0.02150664459923273,0.28896568786066357,0.2268476325565886,0.22073479662998002,0.22343290955700298
726,0.0,0.020024036302668132,0.29047569987881494,0.22489325573806476,0.2196540240172596,0.1986395329078885
727,2.2677072760448644,0.018643634900856458,0.29085116805824296,0.22321966834742643,0.21872791152965274,0.2364674995618133
728,0.0,0.017358394534578346,0.29235984725551023,0.22118570460786086,0.21733384131694414,0.18901468109234962
729,0.0,0.016161755066563633,0.2938679281330435,0.2211194137907726,0.21781559485329138,0.20414590419462028
730,0.0,0.015047608597170307,0.2953754519373421,0.22099205452211165,0.21815779729532458,0.2175837532370011
731,0.0,0.014003898499705294,0.29688245388659196,0.2212103500018682,0.21877854520601098,0.21052859127141826
732,0.0,0.013038508663828606,0.29838897314092383,0.22012616776478777,0.21803939595841343,0.2273955294506864
733,0.0,0.012139670119739245,0.29989504297598374,0.21934361487090268,0.2175527213230218,0.23603381814306454
734,0.0,0.011302795006374287,0.30140069437348693,0.21770894952712025,0.21617183548384347,0.21029636019877504
735,0.0,0.010517910447898082,0.30290595332871084,0.21550694442402624,0.21418754017017297,0.20335822081273117
736,0.0,0.009792834938297969,0.30441084974618005,0.2149111512057832,0.21377854228653534,0.20343897770125977
737,0.0,0.00911774411883438,0.3059154086182394,0.21413713835707665,0.21316482115915775,0.20585294225904682
738,4.780460497411435,0.023176534671891208,0.3050367666368696,0.21198924418894954,0.2111544910214613,0.22734746891534469
739,0.0,0.02157880879551769,0.30654755604126743,0.211590609913871,0.21087392695837,0.20652222682740282
740,0.0,0.020091225699856316,0.30805760165411733,0.20886132254350312,0.20824598670288622,0.2163987773761769
741,0.0,0.018706192447769124,0.30956695475034124,0.20770323650177278,0.20717489937874883,0.20535184385808278
